Applicant_ID,Job_ID,Applicant_Text,Job_Text
PWD0312,JOB079,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0312,JOB080,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0312,JOB081,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0312,JOB082,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0312,JOB083,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0312,JOB084,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0312,JOB085,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0312,JOB086,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0312,JOB087,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0312,JOB088,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0312,JOB089,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0312,JOB090,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0312,JOB091,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0312,JOB092,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0312,JOB093,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0312,JOB094,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0312,JOB095,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0312,JOB096,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0312,JOB097,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0312,JOB098,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0312,JOB099,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0312,JOB100,"sales, communication, customer service, persuasion, photography Senior High School 2 years work experience Assisting customers, explaining products, processing sales Sales Assistant","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0313,JOB001,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0313,JOB002,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0313,JOB003,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0313,JOB004,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0313,JOB005,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0313,JOB006,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0313,JOB007,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0313,JOB008,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0313,JOB009,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0313,JOB010,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0313,JOB011,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0313,JOB012,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0313,JOB013,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0313,JOB014,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0313,JOB015,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0313,JOB016,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0313,JOB017,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0313,JOB018,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0313,JOB019,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0313,JOB020,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0313,JOB021,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0313,JOB022,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0313,JOB023,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0313,JOB024,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0313,JOB025,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0313,JOB026,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0313,JOB027,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0313,JOB028,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0313,JOB029,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0313,JOB030,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0313,JOB031,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0313,JOB032,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0313,JOB033,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0313,JOB034,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0313,JOB035,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0313,JOB036,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0313,JOB037,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0313,JOB038,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0313,JOB039,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0313,JOB040,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0313,JOB041,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0313,JOB042,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0313,JOB043,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0313,JOB044,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0313,JOB045,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0313,JOB046,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0313,JOB047,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0313,JOB048,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0313,JOB049,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0313,JOB050,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0313,JOB051,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0313,JOB052,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0313,JOB053,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0313,JOB054,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0313,JOB055,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0313,JOB056,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0313,JOB057,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0313,JOB058,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0313,JOB059,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0313,JOB060,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0313,JOB061,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0313,JOB062,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0313,JOB063,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0313,JOB064,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0313,JOB065,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0313,JOB066,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0313,JOB067,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0313,JOB068,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0313,JOB069,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0313,JOB070,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0313,JOB071,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0313,JOB072,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0313,JOB073,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0313,JOB074,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0313,JOB075,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0313,JOB076,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0313,JOB077,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0313,JOB078,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
PWD0313,JOB079,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Research Assistant writing, research, Word, proofreading Research and documentation skills Online research, organizing information, preparing reports"
PWD0313,JOB080,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Clerk Excel, inventory, typing, organization Basic computer and inventory knowledge Recording products, updating inventory databases, stock records"
PWD0313,JOB081,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Data Entry Clerk typing, data entry, Microsoft Office, communication College level or graduate Encoding documents, organizing files, spreadsheet use"
PWD0313,JOB082,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Service Representative customer service, communication, computer skills, English Senior High School graduate Answering inquiries, resolving concerns, assisting customers"
PWD0313,JOB083,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Graphic Designer graphic design, Canva, Photoshop, creativity Design-related education or portfolio Creating posters, editing images, social media graphics"
PWD0313,JOB084,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Kitchen Assistant cooking, food preparation, cleanliness, teamwork Basic food preparation skills Food preparation, cleaning, kitchen assistance"
PWD0313,JOB085,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Web Developer HTML, CSS, JavaScript, web development IT or computer-related education Creating webpages, website editing, basic coding"
PWD0313,JOB086,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Accounting Assistant Excel, bookkeeping, accounting, organization Accounting or business-related education Recording transactions, spreadsheets, filing"
PWD0313,JOB087,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Content Writer writing, English, research, proofreading Communication, English, or related education Writing articles, researching, proofreading"
PWD0313,JOB088,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Social Media Assistant social media, Canva, communication, creativity Marketing or related skills preferred Creating posts, managing pages, digital content"
PWD0313,JOB089,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Inventory Assistant inventory, Excel, organization, record keeping Basic computer and inventory skills Recording stocks, checking inventory, updating records"
PWD0313,JOB090,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Online Tutor teaching, communication, patience, English Education or subject-related knowledge Online lessons, explaining topics, preparing materials"
PWD0313,JOB091,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Administrative Assistant typing, Word, Excel, filing, organization Office administration or equivalent experience Document preparation, filing, data entry"
PWD0313,JOB092,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Sales Assistant sales, communication, customer service, persuasion Customer service or sales experience preferred Assisting customers, explaining products, processing sales"
PWD0313,JOB093,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Photo Editor photography, photo editing, Photoshop, creativity Portfolio or relevant experience Editing photographs, enhancing images, organizing media"
PWD0313,JOB094,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bookkeeping Assistant bookkeeping, Excel, organization, mathematics Accounting or bookkeeping knowledge Recording transactions, organizing financial records"
PWD0313,JOB095,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Office Assistant computer literacy, typing, communication, email Basic computer skills, college level preferred Email handling, encoding documents, file organization"
PWD0313,JOB096,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Junior Programmer programming, Python, Java, problem solving IT or computer-related education Writing basic programs, debugging, testing applications"
PWD0313,JOB097,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Customer Support Agent customer service, English, communication, patience Good communication and basic computer skills Handling inquiries, providing support, documenting concerns"
PWD0313,JOB098,"photography, photo editing, Photoshop, creativity, computer literacy College level No formal experience Editing photographs, enhancing images, organizing media Photo Editor","Bakery Assistant baking, food preparation, teamwork, cleanliness Basic baking or food preparation skills Baking assistance, ingredient preparation, cleaning"
