Applicant_ID,Preferred_Job,Rank,Job_ID,Job_Title,Similarity
PWD0160,Inventory Clerk,3,JOB060,Inventory Clerk,0.7316
PWD0160,Inventory Clerk,4,JOB080,Inventory Clerk,0.7316
PWD0160,Inventory Clerk,5,JOB100,Inventory Clerk,0.7316
PWD0161,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.704
PWD0161,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.704
PWD0161,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.704
PWD0161,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.704
PWD0161,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.704
PWD0162,Customer Service Representative,1,JOB002,Customer Service Representative,0.7454
PWD0162,Customer Service Representative,2,JOB022,Customer Service Representative,0.7454
PWD0162,Customer Service Representative,3,JOB062,Customer Service Representative,0.7454
PWD0162,Customer Service Representative,4,JOB042,Customer Service Representative,0.7454
PWD0162,Customer Service Representative,5,JOB082,Customer Service Representative,0.7454
PWD0163,Graphic Designer,1,JOB003,Graphic Designer,0.6899
PWD0163,Graphic Designer,2,JOB023,Graphic Designer,0.6899
PWD0163,Graphic Designer,3,JOB063,Graphic Designer,0.6899
PWD0163,Graphic Designer,4,JOB043,Graphic Designer,0.6899
PWD0163,Graphic Designer,5,JOB083,Graphic Designer,0.6899
PWD0164,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8293
PWD0164,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8293
PWD0164,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8293
PWD0164,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8293
PWD0164,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8293
PWD0165,Junior Web Developer,1,JOB005,Junior Web Developer,0.714
PWD0165,Junior Web Developer,2,JOB025,Junior Web Developer,0.714
PWD0165,Junior Web Developer,3,JOB045,Junior Web Developer,0.714
PWD0165,Junior Web Developer,4,JOB065,Junior Web Developer,0.714
PWD0165,Junior Web Developer,5,JOB085,Junior Web Developer,0.714
PWD0166,Accounting Assistant,1,JOB006,Accounting Assistant,0.5973
PWD0166,Accounting Assistant,2,JOB026,Accounting Assistant,0.5973
PWD0166,Accounting Assistant,3,JOB046,Accounting Assistant,0.5973
PWD0166,Accounting Assistant,4,JOB066,Accounting Assistant,0.5973
PWD0166,Accounting Assistant,5,JOB086,Accounting Assistant,0.5973
PWD0167,Content Writer,1,JOB007,Content Writer,0.6793
PWD0167,Content Writer,2,JOB027,Content Writer,0.6793
PWD0167,Content Writer,3,JOB047,Content Writer,0.6793
PWD0167,Content Writer,4,JOB067,Content Writer,0.6793
PWD0167,Content Writer,5,JOB087,Content Writer,0.6793
PWD0168,Social Media Assistant,1,JOB008,Social Media Assistant,0.6804
PWD0168,Social Media Assistant,2,JOB028,Social Media Assistant,0.6804
PWD0168,Social Media Assistant,3,JOB048,Social Media Assistant,0.6804
PWD0168,Social Media Assistant,4,JOB068,Social Media Assistant,0.6804
PWD0168,Social Media Assistant,5,JOB088,Social Media Assistant,0.6804
PWD0169,Inventory Assistant,1,JOB009,Inventory Assistant,0.7613
PWD0169,Inventory Assistant,2,JOB029,Inventory Assistant,0.7613
PWD0169,Inventory Assistant,3,JOB049,Inventory Assistant,0.7613
PWD0169,Inventory Assistant,4,JOB069,Inventory Assistant,0.7613
PWD0169,Inventory Assistant,5,JOB089,Inventory Assistant,0.7613
PWD0170,Online Tutor,1,JOB010,Online Tutor,0.6881
PWD0170,Online Tutor,2,JOB030,Online Tutor,0.6881
PWD0170,Online Tutor,3,JOB050,Online Tutor,0.6881
PWD0170,Online Tutor,4,JOB070,Online Tutor,0.6881
PWD0170,Online Tutor,5,JOB090,Online Tutor,0.6881
PWD0171,Administrative Assistant,1,JOB011,Administrative Assistant,0.6421
PWD0171,Administrative Assistant,2,JOB031,Administrative Assistant,0.6421
PWD0171,Administrative Assistant,3,JOB051,Administrative Assistant,0.6421
PWD0171,Administrative Assistant,4,JOB071,Administrative Assistant,0.6421
PWD0171,Administrative Assistant,5,JOB091,Administrative Assistant,0.6421
PWD0172,Sales Assistant,1,JOB012,Sales Assistant,0.7908
PWD0172,Sales Assistant,2,JOB032,Sales Assistant,0.7908
PWD0172,Sales Assistant,3,JOB052,Sales Assistant,0.7908
PWD0172,Sales Assistant,4,JOB072,Sales Assistant,0.7908
PWD0172,Sales Assistant,5,JOB092,Sales Assistant,0.7908
PWD0173,Photo Editor,1,JOB013,Photo Editor,0.6846
PWD0173,Photo Editor,2,JOB033,Photo Editor,0.6846
PWD0173,Photo Editor,3,JOB053,Photo Editor,0.6846
PWD0173,Photo Editor,4,JOB073,Photo Editor,0.6846
PWD0173,Photo Editor,5,JOB093,Photo Editor,0.6846
PWD0174,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6149
PWD0174,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6149
PWD0174,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6149
PWD0174,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6149
PWD0174,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6149
PWD0175,Office Assistant,1,JOB015,Office Assistant,0.6983
PWD0175,Office Assistant,2,JOB035,Office Assistant,0.6983
PWD0175,Office Assistant,3,JOB055,Office Assistant,0.6983
PWD0175,Office Assistant,4,JOB075,Office Assistant,0.6983
PWD0175,Office Assistant,5,JOB095,Office Assistant,0.6983
PWD0176,Junior Programmer,1,JOB016,Junior Programmer,0.7235
PWD0176,Junior Programmer,2,JOB036,Junior Programmer,0.7235
PWD0176,Junior Programmer,3,JOB056,Junior Programmer,0.7235
PWD0176,Junior Programmer,4,JOB076,Junior Programmer,0.7235
PWD0176,Junior Programmer,5,JOB096,Junior Programmer,0.7235
PWD0177,Customer Support Agent,1,JOB017,Customer Support Agent,0.6672
PWD0177,Customer Support Agent,2,JOB037,Customer Support Agent,0.6672
PWD0177,Customer Support Agent,3,JOB057,Customer Support Agent,0.6672
PWD0177,Customer Support Agent,4,JOB077,Customer Support Agent,0.6672
PWD0177,Customer Support Agent,5,JOB097,Customer Support Agent,0.6672
PWD0178,Bakery Assistant,1,JOB018,Bakery Assistant,0.8023
PWD0178,Bakery Assistant,2,JOB038,Bakery Assistant,0.8023
PWD0178,Bakery Assistant,3,JOB058,Bakery Assistant,0.8023
PWD0178,Bakery Assistant,4,JOB078,Bakery Assistant,0.8023
PWD0178,Bakery Assistant,5,JOB098,Bakery Assistant,0.8023
PWD0179,Research Assistant,1,JOB019,Research Assistant,0.7247
PWD0179,Research Assistant,2,JOB039,Research Assistant,0.7247
PWD0179,Research Assistant,3,JOB059,Research Assistant,0.7247
PWD0179,Research Assistant,4,JOB079,Research Assistant,0.7247
PWD0179,Research Assistant,5,JOB099,Research Assistant,0.7247
PWD0180,Inventory Clerk,1,JOB020,Inventory Clerk,0.7392
PWD0180,Inventory Clerk,2,JOB040,Inventory Clerk,0.7392
PWD0180,Inventory Clerk,3,JOB060,Inventory Clerk,0.7392
PWD0180,Inventory Clerk,4,JOB080,Inventory Clerk,0.7392
PWD0180,Inventory Clerk,5,JOB100,Inventory Clerk,0.7392
PWD0181,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.6811
PWD0181,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.6811
PWD0181,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.6811
PWD0181,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.6811
PWD0181,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.6811
PWD0182,Customer Service Representative,1,JOB002,Customer Service Representative,0.7809
PWD0182,Customer Service Representative,2,JOB022,Customer Service Representative,0.7809
PWD0182,Customer Service Representative,3,JOB062,Customer Service Representative,0.7809
PWD0182,Customer Service Representative,4,JOB042,Customer Service Representative,0.7809
PWD0182,Customer Service Representative,5,JOB082,Customer Service Representative,0.7809
PWD0183,Graphic Designer,1,JOB003,Graphic Designer,0.69
PWD0183,Graphic Designer,2,JOB023,Graphic Designer,0.69
PWD0183,Graphic Designer,3,JOB063,Graphic Designer,0.69
PWD0183,Graphic Designer,4,JOB043,Graphic Designer,0.69
PWD0183,Graphic Designer,5,JOB083,Graphic Designer,0.69
PWD0184,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8319
PWD0184,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8319
PWD0184,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8319
PWD0184,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8319
PWD0184,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8319
PWD0185,Junior Web Developer,1,JOB005,Junior Web Developer,0.6943
PWD0185,Junior Web Developer,2,JOB025,Junior Web Developer,0.6943
PWD0185,Junior Web Developer,3,JOB045,Junior Web Developer,0.6943
PWD0185,Junior Web Developer,4,JOB065,Junior Web Developer,0.6943
PWD0185,Junior Web Developer,5,JOB085,Junior Web Developer,0.6943
PWD0186,Accounting Assistant,1,JOB006,Accounting Assistant,0.6127
PWD0186,Accounting Assistant,2,JOB026,Accounting Assistant,0.6127
PWD0186,Accounting Assistant,3,JOB046,Accounting Assistant,0.6127
PWD0186,Accounting Assistant,4,JOB066,Accounting Assistant,0.6127
PWD0186,Accounting Assistant,5,JOB086,Accounting Assistant,0.6127
PWD0187,Content Writer,1,JOB007,Content Writer,0.6835
PWD0187,Content Writer,2,JOB027,Content Writer,0.6835
PWD0187,Content Writer,3,JOB047,Content Writer,0.6835
PWD0187,Content Writer,4,JOB067,Content Writer,0.6835
PWD0187,Content Writer,5,JOB087,Content Writer,0.6835
PWD0188,Social Media Assistant,1,JOB008,Social Media Assistant,0.6963
PWD0188,Social Media Assistant,2,JOB028,Social Media Assistant,0.6963
PWD0188,Social Media Assistant,3,JOB048,Social Media Assistant,0.6963
PWD0188,Social Media Assistant,4,JOB068,Social Media Assistant,0.6963
PWD0188,Social Media Assistant,5,JOB088,Social Media Assistant,0.6963
PWD0189,Inventory Assistant,1,JOB009,Inventory Assistant,0.7486
PWD0189,Inventory Assistant,2,JOB029,Inventory Assistant,0.7486
PWD0189,Inventory Assistant,3,JOB049,Inventory Assistant,0.7486
PWD0189,Inventory Assistant,4,JOB069,Inventory Assistant,0.7486
PWD0189,Inventory Assistant,5,JOB089,Inventory Assistant,0.7486
PWD0190,Online Tutor,1,JOB010,Online Tutor,0.6864
PWD0190,Online Tutor,2,JOB030,Online Tutor,0.6864
PWD0190,Online Tutor,3,JOB050,Online Tutor,0.6864
PWD0190,Online Tutor,4,JOB070,Online Tutor,0.6864
PWD0190,Online Tutor,5,JOB090,Online Tutor,0.6864
PWD0191,Administrative Assistant,1,JOB011,Administrative Assistant,0.6358
PWD0191,Administrative Assistant,2,JOB031,Administrative Assistant,0.6358
PWD0191,Administrative Assistant,3,JOB051,Administrative Assistant,0.6358
PWD0191,Administrative Assistant,4,JOB071,Administrative Assistant,0.6358
PWD0191,Administrative Assistant,5,JOB091,Administrative Assistant,0.6358
PWD0192,Sales Assistant,1,JOB012,Sales Assistant,0.7771
PWD0192,Sales Assistant,2,JOB032,Sales Assistant,0.7771
PWD0192,Sales Assistant,3,JOB052,Sales Assistant,0.7771
PWD0192,Sales Assistant,4,JOB072,Sales Assistant,0.7771
PWD0192,Sales Assistant,5,JOB092,Sales Assistant,0.7771
PWD0193,Photo Editor,1,JOB013,Photo Editor,0.6804
PWD0193,Photo Editor,2,JOB033,Photo Editor,0.6804
PWD0193,Photo Editor,3,JOB053,Photo Editor,0.6804
PWD0193,Photo Editor,4,JOB073,Photo Editor,0.6804
PWD0193,Photo Editor,5,JOB093,Photo Editor,0.6804
PWD0194,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6413
PWD0194,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6413
PWD0194,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6413
PWD0194,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6413
PWD0194,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6413
PWD0195,Office Assistant,1,JOB015,Office Assistant,0.6997
PWD0195,Office Assistant,2,JOB035,Office Assistant,0.6997
PWD0195,Office Assistant,3,JOB055,Office Assistant,0.6997
PWD0195,Office Assistant,4,JOB075,Office Assistant,0.6997
PWD0195,Office Assistant,5,JOB095,Office Assistant,0.6997
PWD0196,Junior Programmer,1,JOB016,Junior Programmer,0.7067
PWD0196,Junior Programmer,2,JOB036,Junior Programmer,0.7067
PWD0196,Junior Programmer,3,JOB056,Junior Programmer,0.7067
PWD0196,Junior Programmer,4,JOB076,Junior Programmer,0.7067
PWD0196,Junior Programmer,5,JOB096,Junior Programmer,0.7067
PWD0197,Customer Support Agent,1,JOB017,Customer Support Agent,0.6845
PWD0197,Customer Support Agent,2,JOB037,Customer Support Agent,0.6845
PWD0197,Customer Support Agent,3,JOB057,Customer Support Agent,0.6845
PWD0197,Customer Support Agent,4,JOB077,Customer Support Agent,0.6845
PWD0197,Customer Support Agent,5,JOB097,Customer Support Agent,0.6845
PWD0198,Bakery Assistant,1,JOB018,Bakery Assistant,0.7903
PWD0198,Bakery Assistant,2,JOB038,Bakery Assistant,0.7903
PWD0198,Bakery Assistant,3,JOB058,Bakery Assistant,0.7903
PWD0198,Bakery Assistant,4,JOB078,Bakery Assistant,0.7903
PWD0198,Bakery Assistant,5,JOB098,Bakery Assistant,0.7903
PWD0199,Research Assistant,1,JOB019,Research Assistant,0.7376
PWD0199,Research Assistant,2,JOB039,Research Assistant,0.7376
PWD0199,Research Assistant,3,JOB059,Research Assistant,0.7376
PWD0199,Research Assistant,4,JOB079,Research Assistant,0.7376
PWD0199,Research Assistant,5,JOB099,Research Assistant,0.7376
PWD0200,Inventory Clerk,1,JOB020,Inventory Clerk,0.7094
PWD0200,Inventory Clerk,2,JOB040,Inventory Clerk,0.7094
PWD0200,Inventory Clerk,3,JOB060,Inventory Clerk,0.7094
PWD0200,Inventory Clerk,4,JOB080,Inventory Clerk,0.7094
PWD0200,Inventory Clerk,5,JOB100,Inventory Clerk,0.7094
PWD0201,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.7012
PWD0201,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.7012
PWD0201,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.7012
PWD0201,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.7012
PWD0201,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.7012
PWD0202,Customer Service Representative,1,JOB002,Customer Service Representative,0.7791
PWD0202,Customer Service Representative,2,JOB022,Customer Service Representative,0.7791
PWD0202,Customer Service Representative,3,JOB062,Customer Service Representative,0.7791
PWD0202,Customer Service Representative,4,JOB042,Customer Service Representative,0.7791
PWD0202,Customer Service Representative,5,JOB082,Customer Service Representative,0.7791
PWD0203,Graphic Designer,1,JOB003,Graphic Designer,0.706
PWD0203,Graphic Designer,2,JOB023,Graphic Designer,0.706
PWD0203,Graphic Designer,3,JOB063,Graphic Designer,0.706
PWD0203,Graphic Designer,4,JOB043,Graphic Designer,0.706
PWD0203,Graphic Designer,5,JOB083,Graphic Designer,0.706
PWD0204,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8087
PWD0204,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8087
PWD0204,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8087
PWD0204,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8087
PWD0204,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8087
PWD0205,Junior Web Developer,1,JOB005,Junior Web Developer,0.7103
PWD0205,Junior Web Developer,2,JOB025,Junior Web Developer,0.7103
PWD0205,Junior Web Developer,3,JOB045,Junior Web Developer,0.7103
PWD0205,Junior Web Developer,4,JOB065,Junior Web Developer,0.7103
PWD0205,Junior Web Developer,5,JOB085,Junior Web Developer,0.7103
PWD0206,Accounting Assistant,1,JOB006,Accounting Assistant,0.6183
PWD0206,Accounting Assistant,2,JOB026,Accounting Assistant,0.6183
PWD0206,Accounting Assistant,3,JOB046,Accounting Assistant,0.6183
PWD0206,Accounting Assistant,4,JOB066,Accounting Assistant,0.6183
PWD0206,Accounting Assistant,5,JOB086,Accounting Assistant,0.6183
PWD0207,Content Writer,1,JOB007,Content Writer,0.6688
PWD0207,Content Writer,2,JOB027,Content Writer,0.6688
PWD0207,Content Writer,3,JOB047,Content Writer,0.6688
PWD0207,Content Writer,4,JOB067,Content Writer,0.6688
PWD0207,Content Writer,5,JOB087,Content Writer,0.6688
PWD0208,Social Media Assistant,1,JOB008,Social Media Assistant,0.6822
PWD0208,Social Media Assistant,2,JOB028,Social Media Assistant,0.6822
PWD0208,Social Media Assistant,3,JOB048,Social Media Assistant,0.6822
PWD0208,Social Media Assistant,4,JOB068,Social Media Assistant,0.6822
PWD0208,Social Media Assistant,5,JOB088,Social Media Assistant,0.6822
PWD0209,Inventory Assistant,1,JOB009,Inventory Assistant,0.75
PWD0209,Inventory Assistant,2,JOB029,Inventory Assistant,0.75
PWD0209,Inventory Assistant,3,JOB049,Inventory Assistant,0.75
PWD0209,Inventory Assistant,4,JOB069,Inventory Assistant,0.75
PWD0209,Inventory Assistant,5,JOB089,Inventory Assistant,0.75
PWD0210,Online Tutor,1,JOB010,Online Tutor,0.6922
PWD0210,Online Tutor,2,JOB030,Online Tutor,0.6922
PWD0210,Online Tutor,3,JOB050,Online Tutor,0.6922
PWD0210,Online Tutor,4,JOB070,Online Tutor,0.6922
PWD0210,Online Tutor,5,JOB090,Online Tutor,0.6922
PWD0211,Administrative Assistant,1,JOB011,Administrative Assistant,0.642
PWD0211,Administrative Assistant,2,JOB031,Administrative Assistant,0.642
PWD0211,Administrative Assistant,3,JOB051,Administrative Assistant,0.642
PWD0211,Administrative Assistant,4,JOB071,Administrative Assistant,0.642
PWD0211,Administrative Assistant,5,JOB091,Administrative Assistant,0.642
PWD0212,Sales Assistant,1,JOB012,Sales Assistant,0.7618
PWD0212,Sales Assistant,2,JOB032,Sales Assistant,0.7618
PWD0212,Sales Assistant,3,JOB052,Sales Assistant,0.7618
PWD0212,Sales Assistant,4,JOB072,Sales Assistant,0.7618
PWD0212,Sales Assistant,5,JOB092,Sales Assistant,0.7618
PWD0213,Photo Editor,1,JOB013,Photo Editor,0.6993
PWD0213,Photo Editor,2,JOB033,Photo Editor,0.6993
PWD0213,Photo Editor,3,JOB053,Photo Editor,0.6993
PWD0213,Photo Editor,4,JOB073,Photo Editor,0.6993
PWD0213,Photo Editor,5,JOB093,Photo Editor,0.6993
PWD0214,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6412
PWD0214,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6412
PWD0214,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6412
PWD0214,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6412
PWD0214,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6412
PWD0215,Office Assistant,1,JOB015,Office Assistant,0.701
PWD0215,Office Assistant,2,JOB035,Office Assistant,0.701
PWD0215,Office Assistant,3,JOB055,Office Assistant,0.701
PWD0215,Office Assistant,4,JOB075,Office Assistant,0.701
PWD0215,Office Assistant,5,JOB095,Office Assistant,0.701
PWD0216,Junior Programmer,1,JOB016,Junior Programmer,0.699
PWD0216,Junior Programmer,2,JOB036,Junior Programmer,0.699
PWD0216,Junior Programmer,3,JOB056,Junior Programmer,0.699
PWD0216,Junior Programmer,4,JOB076,Junior Programmer,0.699
PWD0216,Junior Programmer,5,JOB096,Junior Programmer,0.699
PWD0217,Customer Support Agent,1,JOB017,Customer Support Agent,0.6784
PWD0217,Customer Support Agent,2,JOB037,Customer Support Agent,0.6784
PWD0217,Customer Support Agent,3,JOB057,Customer Support Agent,0.6784
PWD0217,Customer Support Agent,4,JOB077,Customer Support Agent,0.6784
PWD0217,Customer Support Agent,5,JOB097,Customer Support Agent,0.6784
PWD0218,Bakery Assistant,1,JOB018,Bakery Assistant,0.8019
PWD0218,Bakery Assistant,2,JOB038,Bakery Assistant,0.8019
PWD0218,Bakery Assistant,3,JOB058,Bakery Assistant,0.8019
PWD0218,Bakery Assistant,4,JOB078,Bakery Assistant,0.8019
PWD0218,Bakery Assistant,5,JOB098,Bakery Assistant,0.8019
PWD0219,Research Assistant,1,JOB019,Research Assistant,0.7397
PWD0219,Research Assistant,2,JOB039,Research Assistant,0.7397
PWD0219,Research Assistant,3,JOB059,Research Assistant,0.7397
PWD0219,Research Assistant,4,JOB079,Research Assistant,0.7397
PWD0219,Research Assistant,5,JOB099,Research Assistant,0.7397
PWD0220,Inventory Clerk,1,JOB020,Inventory Clerk,0.7316
PWD0220,Inventory Clerk,2,JOB040,Inventory Clerk,0.7316
PWD0220,Inventory Clerk,3,JOB060,Inventory Clerk,0.7316
PWD0220,Inventory Clerk,4,JOB080,Inventory Clerk,0.7316
PWD0220,Inventory Clerk,5,JOB100,Inventory Clerk,0.7316
PWD0221,Data Entry Clerk,1,JOB001,Data Entry Clerk,0.704
PWD0221,Data Entry Clerk,2,JOB021,Data Entry Clerk,0.704
PWD0221,Data Entry Clerk,3,JOB061,Data Entry Clerk,0.704
PWD0221,Data Entry Clerk,4,JOB041,Data Entry Clerk,0.704
PWD0221,Data Entry Clerk,5,JOB081,Data Entry Clerk,0.704
PWD0222,Customer Service Representative,1,JOB002,Customer Service Representative,0.7454
PWD0222,Customer Service Representative,2,JOB022,Customer Service Representative,0.7454
PWD0222,Customer Service Representative,3,JOB062,Customer Service Representative,0.7454
PWD0222,Customer Service Representative,4,JOB042,Customer Service Representative,0.7454
PWD0222,Customer Service Representative,5,JOB082,Customer Service Representative,0.7454
PWD0223,Graphic Designer,1,JOB003,Graphic Designer,0.6899
PWD0223,Graphic Designer,2,JOB023,Graphic Designer,0.6899
PWD0223,Graphic Designer,3,JOB063,Graphic Designer,0.6899
PWD0223,Graphic Designer,4,JOB043,Graphic Designer,0.6899
PWD0223,Graphic Designer,5,JOB083,Graphic Designer,0.6899
PWD0224,Kitchen Assistant,1,JOB004,Kitchen Assistant,0.8293
PWD0224,Kitchen Assistant,2,JOB024,Kitchen Assistant,0.8293
PWD0224,Kitchen Assistant,3,JOB064,Kitchen Assistant,0.8293
PWD0224,Kitchen Assistant,4,JOB044,Kitchen Assistant,0.8293
PWD0224,Kitchen Assistant,5,JOB084,Kitchen Assistant,0.8293
PWD0225,Junior Web Developer,1,JOB005,Junior Web Developer,0.714
PWD0225,Junior Web Developer,2,JOB025,Junior Web Developer,0.714
PWD0225,Junior Web Developer,3,JOB045,Junior Web Developer,0.714
PWD0225,Junior Web Developer,4,JOB065,Junior Web Developer,0.714
PWD0225,Junior Web Developer,5,JOB085,Junior Web Developer,0.714
PWD0226,Accounting Assistant,1,JOB006,Accounting Assistant,0.5973
PWD0226,Accounting Assistant,2,JOB026,Accounting Assistant,0.5973
PWD0226,Accounting Assistant,3,JOB046,Accounting Assistant,0.5973
PWD0226,Accounting Assistant,4,JOB066,Accounting Assistant,0.5973
PWD0226,Accounting Assistant,5,JOB086,Accounting Assistant,0.5973
PWD0227,Content Writer,1,JOB007,Content Writer,0.6793
PWD0227,Content Writer,2,JOB027,Content Writer,0.6793
PWD0227,Content Writer,3,JOB047,Content Writer,0.6793
PWD0227,Content Writer,4,JOB067,Content Writer,0.6793
PWD0227,Content Writer,5,JOB087,Content Writer,0.6793
PWD0228,Social Media Assistant,1,JOB008,Social Media Assistant,0.6804
PWD0228,Social Media Assistant,2,JOB028,Social Media Assistant,0.6804
PWD0228,Social Media Assistant,3,JOB048,Social Media Assistant,0.6804
PWD0228,Social Media Assistant,4,JOB068,Social Media Assistant,0.6804
PWD0228,Social Media Assistant,5,JOB088,Social Media Assistant,0.6804
PWD0229,Inventory Assistant,1,JOB009,Inventory Assistant,0.7613
PWD0229,Inventory Assistant,2,JOB029,Inventory Assistant,0.7613
PWD0229,Inventory Assistant,3,JOB049,Inventory Assistant,0.7613
PWD0229,Inventory Assistant,4,JOB069,Inventory Assistant,0.7613
PWD0229,Inventory Assistant,5,JOB089,Inventory Assistant,0.7613
PWD0230,Online Tutor,1,JOB010,Online Tutor,0.6881
PWD0230,Online Tutor,2,JOB030,Online Tutor,0.6881
PWD0230,Online Tutor,3,JOB050,Online Tutor,0.6881
PWD0230,Online Tutor,4,JOB070,Online Tutor,0.6881
PWD0230,Online Tutor,5,JOB090,Online Tutor,0.6881
PWD0231,Administrative Assistant,1,JOB011,Administrative Assistant,0.6421
PWD0231,Administrative Assistant,2,JOB031,Administrative Assistant,0.6421
PWD0231,Administrative Assistant,3,JOB051,Administrative Assistant,0.6421
PWD0231,Administrative Assistant,4,JOB071,Administrative Assistant,0.6421
PWD0231,Administrative Assistant,5,JOB091,Administrative Assistant,0.6421
PWD0232,Sales Assistant,1,JOB012,Sales Assistant,0.7908
PWD0232,Sales Assistant,2,JOB032,Sales Assistant,0.7908
PWD0232,Sales Assistant,3,JOB052,Sales Assistant,0.7908
PWD0232,Sales Assistant,4,JOB072,Sales Assistant,0.7908
PWD0232,Sales Assistant,5,JOB092,Sales Assistant,0.7908
PWD0233,Photo Editor,1,JOB013,Photo Editor,0.6846
PWD0233,Photo Editor,2,JOB033,Photo Editor,0.6846
PWD0233,Photo Editor,3,JOB053,Photo Editor,0.6846
PWD0233,Photo Editor,4,JOB073,Photo Editor,0.6846
PWD0233,Photo Editor,5,JOB093,Photo Editor,0.6846
PWD0234,Bookkeeping Assistant,1,JOB014,Bookkeeping Assistant,0.6149
PWD0234,Bookkeeping Assistant,2,JOB034,Bookkeeping Assistant,0.6149
PWD0234,Bookkeeping Assistant,3,JOB054,Bookkeeping Assistant,0.6149
PWD0234,Bookkeeping Assistant,4,JOB074,Bookkeeping Assistant,0.6149
PWD0234,Bookkeeping Assistant,5,JOB094,Bookkeeping Assistant,0.6149
PWD0235,Office Assistant,1,JOB015,Office Assistant,0.6983
PWD0235,Office Assistant,2,JOB035,Office Assistant,0.6983
PWD0235,Office Assistant,3,JOB055,Office Assistant,0.6983
PWD0235,Office Assistant,4,JOB075,Office Assistant,0.6983
PWD0235,Office Assistant,5,JOB095,Office Assistant,0.6983
PWD0236,Junior Programmer,1,JOB016,Junior Programmer,0.7235
PWD0236,Junior Programmer,2,JOB036,Junior Programmer,0.7235
PWD0236,Junior Programmer,3,JOB056,Junior Programmer,0.7235
PWD0236,Junior Programmer,4,JOB076,Junior Programmer,0.7235
PWD0236,Junior Programmer,5,JOB096,Junior Programmer,0.7235
PWD0237,Customer Support Agent,1,JOB017,Customer Support Agent,0.6672
PWD0237,Customer Support Agent,2,JOB037,Customer Support Agent,0.6672
PWD0237,Customer Support Agent,3,JOB057,Customer Support Agent,0.6672
PWD0237,Customer Support Agent,4,JOB077,Customer Support Agent,0.6672
PWD0237,Customer Support Agent,5,JOB097,Customer Support Agent,0.6672
PWD0238,Bakery Assistant,1,JOB018,Bakery Assistant,0.8023
PWD0238,Bakery Assistant,2,JOB038,Bakery Assistant,0.8023
PWD0238,Bakery Assistant,3,JOB058,Bakery Assistant,0.8023
PWD0238,Bakery Assistant,4,JOB078,Bakery Assistant,0.8023
PWD0238,Bakery Assistant,5,JOB098,Bakery Assistant,0.8023
PWD0239,Research Assistant,1,JOB019,Research Assistant,0.7247
PWD0239,Research Assistant,2,JOB039,Research Assistant,0.7247
PWD0239,Research Assistant,3,JOB059,Research Assistant,0.7247
PWD0239,Research Assistant,4,JOB079,Research Assistant,0.7247
PWD0239,Research Assistant,5,JOB099,Research Assistant,0.7247
PWD0240,Inventory Clerk,1,JOB020,Inventory Clerk,0.7392
